Education	Marital_Status	Income	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	Complain	Age	Young	Income_Group	Age_Group	TotalPurchases	WebToStoreRatio
3	2	24639.0	3	2	0	4	6	0	51	2.0	2	2	6	0.4
5	3	34578.0	1	1	0	2	6	0	52	3.0	2	2	3	0.3333333333333333
2	1	65704.0	1	2	10	10	1	0	52	0.0	4	2	12	0.18181818181818182
3	1	63810.0	4	4	3	12	8	0	58	1.0	4	3	16	0.3076923076923077
5	3	54132.0	1	1	0	3	7	0	55	1.0	3	3	4	0.25
3	2	18690.0	1	1	1	2	8	0	65	0.0	1	3	3	0.3333333333333333
3	2	28164.0	3	2	0	4	7	0	54	1.0	2	2	6	0.4
5	2	34596.0	1	1	0	2	8	0	50	1.0	2	2	3	0.3333333333333333
5	2	43269.0	1	1	0	2	8	0	52	1.0	3	2	3	0.3333333333333333
2	1	38741.0	2	2	0	3	7	0	66	2.0	2	3	5	0.5
3	1	31907.0	1	6	1	6	7	0	52	0.0	2	2	12	0.8571428571428571
4	2	27100.0	1	1	0	3	7	0	41	1.0	2	2	4	0.25
2	4	31163.0	1	1	0	3	6	0	51	1.0	2	2	4	0.25
3	2	92533.0	1	6	5	11	2	0	39	0.0	5	2	17	0.5
3	1	34853.0	2	2	0	3	6	0	51	2.0	2	2	5	0.5
3	4	70844.0	5	6	1	5	7	0	57	2.0	4	3	11	1.0
2	2	31086.0	2	1	1	2	8	0	45	2.0	2	2	3	0.3333333333333333
3	2	60544.0	4	5	1	5	6	0	63	2.0	4	3	10	0.8333333333333334
2	3	20491.0	1	0	1	2	7	0	38	0.0	2	2	2	0.0
3	2	42523.0	1	1	1	4	2	0	60	0.0	3	3	5	0.2
3	2	39922.0	2	3	0	4	8	0	41	1.0	2	2	7	0.6
3	3	33402.0	3	2	1	3	8	0	72	2.0	2	3	5	0.5
4	2	36408.0	1	1	0	2	6	0	75	2.0	2	3	3	0.3333333333333333
3	3	21645.0	3	3	0	3	9	0	45	1.0	2	2	6	0.75
4	5	78427.0	3	3	7	10	3	0	76	0.0	4	3	13	0.2727272727272727
3	3	82657.0	1	7	5	10	4	0	78	0.0	5	3	17	0.6363636363636364
3	2	51876.0	1	2	2	8	1	0	66	0.0	3	3	10	0.2222222222222222
2	2	78041.0	1	4	4	9	2	0	53	0.0	4	2	13	0.4
3	2	52852.0	4	10	7	5	8	0	67	1.0	3	3	15	1.6666666666666667
5	3	70038.0	1	4	4	8	2	0	42	0.0	4	2	12	0.4444444444444444
2	3	69401.0	4	4	4	5	2	0	51	1.0	4	2	9	0.6666666666666666
3	3	46053.0	3	3	2	4	5	0	52	1.0	3	2	7	0.6
3	2	77343.0	1	3	4	9	1	0	59	0.0	4	3	12	0.3
3	1	73892.0	1	3	11	8	1	0	71	0.0	4	3	11	0.3333333333333333
5	1	40304.0	1	2	0	3	7	0	57	1.0	3	3	5	0.5
5	3	32727.0	2	7	3	5	8	0	59	0.0	2	3	12	1.1666666666666667
3	3	68695.0	1	4	4	7	2	0	55	0.0	4	3	11	0.5
3	4	43300.0	3	4	0	4	8	0	53	1.0	3	2	8	0.8
3	3	26290.0	4	2	0	4	6	0	52	2.0	2	2	6	0.4
3	1	93790.0	0	6	7	12	2	0	54	0.0	5	2	18	0.46153846153846156
5	2	38410.0	2	5	2	9	6	0	50	0.0	2	2	14	0.5
4	5	64866.0	4	7	3	7	5	0	74	1.0	4	3	14	0.875
3	3	57957.0	7	4	6	8	3	1	65	1.0	3	3	12	0.4444444444444444
5	3	46015.0	1	1	0	3	7	0	69	2.0	3	3	4	0.25
3	3	16531.0	3	3	0	3	7	0	46	1.0	1	2	6	0.75
4	2	28072.0	1	1	0	3	7	0	38	1.0	2	2	4	0.25
4	4	49476.0	4	2	11	5	2	0	61	1.0	3	3	7	0.3333333333333333
3	2	50725.0	4	8	1	8	8	0	71	1.0	3	3	16	0.8888888888888888
3	3	83844.0	1	4	4	11	1	0	72	0.0	5	3	15	0.3333333333333333
5	2	41145.0	1	0	0	3	3	0	74	2.0	3	3	3	0.0
3	3	67419.0	4	9	4	8	5	0	54	1.0	4	2	17	1.0
2	2	23162.0	3	1	1	3	6	0	54	2.0	2	2	4	0.25
3	2	34380.0	4	4	1	3	8	0	47	1.0	2	2	7	1.0
3	1	34704.0	1	1	0	3	5	0	58	1.0	2	3	4	0.25
5	2	94871.0	1	8	5	4	7	0	55	2.0	5	3	12	1.6
3	2	65148.0	2	6	6	7	4	0	66	1.0	4	3	13	0.75
3	3	39898.0	2	3	0	4	7	0	70	1.0	2	3	7	0.6
4	1	64857.0	1	7	5	10	4	0	68	0.0	4	3	17	0.6363636363636364
5	2	59892.0	1	2	1	3	3	0	54	1.0	3	2	5	0.5
4	1	41020.0	1	3	2	4	3	0	37	0.0	3	2	7	0.6
5	2	57072.0	2	7	5	13	5	0	63	1.0	3	3	20	0.5
3	1	60474.0	7	10	2	12	7	0	45	1.0	4	2	22	0.7692307692307693
3	3	62807.0	3	5	3	12	5	0	64	1.0	4	3	17	0.38461538461538464
2	3	19414.0	1	1	0	3	8	0	43	1.0	1	2	4	0.25
3	2	19107.0	2	1	0	3	7	0	44	1.0	1	2	4	0.25
2	3	75484.0	2	7	3	6	4	0	48	1.0	4	2	13	1.0
4	1	70379.0	3	6	3	13	4	0	48	1.0	4	2	19	0.42857142857142855
4	3	79419.0	1	4	6	4	2	0	54	0.0	4	2	8	0.8
5	3	64014.0	7	8	2	5	7	0	78	3.0	4	3	13	1.3333333333333333
3	2	76998.0	2	11	8	8	6	0	69	1.0	4	3	19	1.2222222222222223
4	3	49854.0	5	6	2	5	6	0	52	1.0	3	2	11	1.0
5	2	60585.0	10	7	4	9	5	0	53	2.0	4	2	16	0.7
5	4	42873.0	4	6	1	4	8	0	74	2.0	3	3	10	1.2
3	3	87679.0	1	7	11	10	4	0	36	0.0	5	2	17	0.6363636363636364
3	3	57867.0	7	7	2	9	6	0	46	1.0	3	2	16	0.7
3	2	35765.0	2	2	0	4	6	0	34	1.0	2	2	6	0.4
3	2	65492.0	2	4	7	13	2	0	65	0.0	4	3	17	0.2857142857142857
3	4	32952.0	1	2	0	3	7	0	47	1.0	2	2	5	0.5
5	3	53374.0	6	4	2	9	9	0	55	1.0	3	3	13	0.4
3	3	71706.0	4	9	5	7	5	0	65	1.0	4	3	16	1.125
3	2	68487.0	1	9	7	13	4	0	36	0.0	4	2	22	0.6428571428571429
4	3	53253.0	7	4	3	5	5	0	49	2.0	3	2	9	0.6666666666666666
2	4	31163.0	1	1	0	3	6	0	51	1.0	2	2	4	0.25
3	2	42014.0	6	7	1	6	8	0	47	1.0	3	2	13	1.0
4	2	54108.0	13	8	2	9	8	0	51	2.0	3	2	17	0.8
5	1	49667.0	2	5	10	5	8	0	69	0.0	3	3	10	0.8333333333333334
4	2	63206.0	1	4	3	6	2	0	50	0.0	4	2	10	0.5714285714285714
4	2	57136.0	9	5	2	10	6	0	52	2.0	3	2	15	0.45454545454545453
2	3	46772.0	6	11	8	5	8	0	49	1.0	3	2	16	1.8333333333333333
5	2	78931.0	1	2	8	13	1	0	53	0.0	4	2	15	0.14285714285714285
3	3	53977.0	5	5	5	12	5	0	66	1.0	3	3	17	0.38461538461538464
3	2	84219.0	1	3	4	10	1	0	36	0.0	5	2	13	0.2727272727272727
4	1	46098.0	4	3	2	2	8	0	49	2.0	3	2	5	1.0
3	2	73538.0	3	10	4	9	7	0	59	1.0	4	3	19	1.0
3	2	79529.0	1	4	8	9	2	0	38	0.0	4	2	13	0.4
2	3	20981.0	1	3	1	2	8	0	47	0.0	2	2	5	1.0
3	1	51766.0	2	4	2	4	5	0	44	1.0	3	2	8	0.8
3	2	55759.0	5	10	3	8	8	0	62	1.0	3	3	18	1.1111111111111112
3	2	33039.0	1	2	0	4	5	0	46	1.0	2	2	6	0.4
4	2	37787.0	1	3	0	3	8	0	52	1.0	2	2	6	0.75
3	1	27242.0	2	2	0	3	9	0	54	1.0	2	2	5	0.5
5	1	87188.0	1	10	2	6	3	0	41	0.0	5	2	16	1.4285714285714286
3	3	69930.0	1	4	5	12	3	0	53	0.0	4	2	16	0.3076923076923077
3	1	37697.0	1	2	1	3	6	0	48	1.0	2	2	5	0.5
5	2	37401.0	2	2	0	3	7	0	51	1.0	2	2	5	0.5
3	1	3502.0	0	0	0	0	14	0	51	1.0	1	2	0	0.0
3	2	58597.0	12	7	4	9	7	0	48	2.0	3	2	16	0.7
5	5	82032.0	0	4	6	7	1	0	76	0.0	5	3	11	0.5
3	3	28087.0	3	2	2	2	7	0	66	2.0	2	3	4	0.6666666666666666
5	1	74004.0	1	4	6	4	3	0	37	0.0	4	2	8	0.8
3	3	19740.0	2	1	1	3	5	0	64	1.0	1	3	4	0.25
2	2	57036.0	4	6	3	13	9	0	49	1.0	3	2	19	0.42857142857142855
2	3	53083.0	6	5	1	5	7	0	66	2.0	3	3	10	0.8333333333333334
5	2	69283.0	4	7	3	13	5	0	49	1.0	4	2	20	0.5
4	1	46098.0	4	3	2	2	8	0	49	2.0	3	2	5	1.0
2	2	23331.0	2	3	0	3	8	0	36	1.0	2	2	6	0.75
2	1	23331.0	6	5	1	5	9	0	36	1.0	2	2	10	0.8333333333333334
3	1	9255.0	1	1	1	2	8	0	35	1.0	1	2	3	0.3333333333333333
5	5	67786.0	1	3	6	6	1	0	65	0.0	4	3	9	0.42857142857142855
5	2	71969.0	3	3	4	9	8	0	53	1.0	4	2	12	0.3
4	1	59235.0	3	11	2	12	7	0	57	1.0	3	3	23	0.8461538461538461
3	3	31928.0	2	3	0	4	7	0	35	1.0	2	2	7	0.6
4	3	74881.0	4	9	2	12	5	0	63	2.0	4	3	21	0.6923076923076923
3	2	65819.0	1	5	4	10	3	0	46	0.0	4	2	15	0.45454545454545453
5	1	51411.0	1	0	0	3	5	0	71	3.0	3	3	3	0.0
3	4	51983.0	3	9	2	10	7	0	60	1.0	3	3	19	0.8181818181818182
4	3	42386.0	1	3	0	3	8	0	38	1.0	3	2	6	0.75
2	2	30390.0	1	2	0	3	6	0	37	0.0	2	2	5	0.5
3	1	30983.0	1	4	0	3	8	0	61	0.0	2	3	7	1.0
3	5	66033.0	2	8	3	7	7	0	67	1.0	4	3	15	1.0
2	2	37284.0	1	0	0	3	6	0	49	2.0	2	2	3	0.0
4	4	57530.0	1	1	1	4	1	0	73	1.0	3	3	5	0.2
2	2	76800.0	1	4	4	7	1	0	59	0.0	4	3	11	0.5
3	2	63943.0	1	6	4	6	5	0	68	1.0	4	3	12	0.8571428571428571
3	3	76081.0	1	4	5	4	2	0	62	0.0	4	3	8	0.8
3	2	67445.0	5	9	6	12	6	0	50	1.0	4	2	21	0.6923076923076923
4	2	37054.0	2	1	0	3	7	0	57	2.0	2	3	4	0.25
4	3	47175.0	7	4	2	4	8	0	62	2.0	3	3	8	0.8
3	4	31859.0	1	1	0	2	7	0	48	1.0	2	2	3	0.3333333333333333
3	4	27215.0	4	2	1	4	6	0	63	3.0	2	3	6	0.4
5	4	70179.0	3	7	3	13	5	0	48	1.0	4	2	20	0.5
3	2	39922.0	2	3	0	4	8	0	41	1.0	2	2	7	0.6
4	2	49681.0	6	7	1	7	7	0	48	2.0	3	2	14	0.875
3	2	24645.0	1	1	0	2	8	0	36	1.0	2	2	3	0.3333333333333333
3	4	79865.0	1	5	10	5	1	0	70	1.0	4	3	10	0.8333333333333334
3	2	44322.0	2	3	0	3	8	0	39	1.0	3	2	6	0.75
3	1	47958.0	2	6	3	5	5	0	72	1.0	3	3	11	1.0
4	1	63972.0	4	5	4	10	4	0	60	1.0	4	3	15	0.45454545454545453
3	3	75315.0	2	5	4	12	2	0	70	1.0	4	3	17	0.38461538461538464
5	2	55517.0	5	11	1	6	9	0	74	2.0	3	3	17	1.5714285714285714
5	2	75283.0	11	6	3	5	4	0	67	3.0	4	3	11	1.0
5	1	82800.0	1	7	6	12	3	0	78	0.0	5	3	19	0.5384615384615384
3	2	38998.0	3	2	0	3	8	1	70	2.0	2	3	5	0.5
4	1	90638.0	1	3	4	10	1	0	33	0.0	5	2	13	0.2727272727272727
4	2	27161.0	1	1	0	3	7	0	38	1.0	2	2	4	0.25
3	2	42014.0	6	7	1	6	8	0	47	1.0	3	2	13	1.0
5	3	38201.0	4	5	1	5	8	0	64	1.0	2	3	10	0.8333333333333334
3	3	45203.0	1	3	1	3	6	0	42	2.0	3	2	6	0.75
5	3	81574.0	1	4	5	8	1	0	77	0.0	5	3	12	0.4444444444444444
3	2	34935.0	1	2	1	4	7	0	32	0.0	2	2	6	0.4
4	1	60482.0	1	7	2	7	7	0	48	1.0	4	2	14	0.875
3	3	34633.0	1	1	0	2	6	0	68	3.0	2	3	3	0.3333333333333333
4	3	78093.0	1	4	7	5	1	0	77	0.0	4	3	9	0.6666666666666666
3	4	82460.0	1	5	3	6	1	0	74	0.0	5	3	11	0.7142857142857143
4	3	45903.0	2	2	1	3	4	0	58	1.0	3	3	5	0.5
3	4	81361.0	1	3	10	13	1	0	37	0.0	5	2	16	0.21428571428571427
5	4	35860.0	2	1	1	2	5	0	51	2.0	2	2	3	0.3333333333333333
4	3	40442.0	4	3	1	4	7	0	72	2.0	3	3	7	0.6
3	2	61482.0	1	3	2	6	2	0	59	0.0	4	3	9	0.42857142857142855
3	2	34968.0	7	3	2	5	7	0	44	1.0	2	2	8	0.5
3	2	75794.0	1	7	5	12	3	0	37	0.0	4	2	19	0.5384615384615384
5	3	31497.0	2	3	1	4	8	0	62	1.0	2	3	7	0.6
3	2	74268.0	1	4	3	5	2	0	69	0.0	4	3	9	0.6666666666666666
1	3	13724.0	1	2	0	2	9	0	36	1.0	1	2	4	0.6666666666666666
4	3	45143.0	3	6	1	5	7	0	59	1.0	3	3	11	1.0
5	1	52569.0	1	2	0	4	3	0	57	1.0	3	3	6	0.4
5	1	48432.0	5	7	1	6	8	0	51	1.0	3	2	13	1.0
4	3	17144.0	5	3	0	4	7	0	64	2.0	1	3	7	0.6
3	1	36108.0	3	7	1	4	9	0	40	1.0	2	2	11	1.4
3	2	76445.0	1	2	5	13	6	0	53	1.0	4	2	15	0.14285714285714285
5	2	36663.0	1	1	1	3	2	0	49	1.0	2	2	4	0.25
4	2	53843.0	4	8	5	3	7	0	59	1.0	3	3	11	2.0
4	2	90226.0	1	4	7	12	2	0	68	0.0	5	3	16	0.3076923076923077
4	4	70638.0	1	4	5	10	3	0	69	0.0	4	3	14	0.36363636363636365
3	3	44512.0	2	1	0	3	4	0	64	2.0	3	3	4	0.25
3	2	27116.0	2	2	0	3	7	0	63	2.0	2	3	5	0.5
5	2	54072.0	1	2	0	2	8	0	61	2.0	3	3	4	0.6666666666666666
3	2	71855.0	4	5	5	11	3	0	47	1.0	4	2	16	0.4166666666666667
2	1	51250.0	5	10	5	4	9	0	34	1.0	3	2	14	2.0
4	2	60432.0	5	7	2	5	6	0	51	1.0	4	2	12	1.1666666666666667
5	2	65526.0	1	4	4	8	2	0	60	1.0	4	3	12	0.4444444444444444
3	1	68655.0	1	4	5	11	3	0	36	0.0	4	2	15	0.3333333333333333
2	2	12393.0	1	2	0	3	9	0	46	0.0	1	2	5	0.5
3	1	64509.0	1	6	3	9	4	0	34	0.0	4	2	15	0.6
3	1	33955.0	4	5	1	5	8	0	49	1.0	2	2	10	0.8333333333333334
3	2	31353.0	2	1	1	2	8	0	47	2.0	2	2	3	0.3333333333333333
3	2	55434.0	3	5	3	13	4	0	40	1.0	3	2	18	0.35714285714285715
3	3	28359.0	1	1	0	2	7	0	41	1.0	2	2	3	0.3333333333333333
3	1	57100.0	2	3	2	7	3	0	37	1.0	3	2	10	0.375
3	2	69139.0	1	4	1	5	4	0	59	1.0	4	3	9	0.6666666666666666
4	2	52973.0	7	9	6	9	8	0	68	1.0	3	3	18	0.9
5	3	51717.0	1	3	0	4	7	0	59	1.0	3	3	7	0.6
3	2	18793.0	3	2	0	4	8	0	53	1.0	1	2	6	0.4
2	3	66664.0	1	5	7	6	3	0	42	0.0	4	2	11	0.7142857142857143
3	1	50664.0	9	8	1	6	9	0	65	2.0	3	3	14	1.1428571428571428
3	3	54414.0	4	3	1	5	4	0	61	2.0	3	3	8	0.5
5	2	54549.0	2	5	1	4	7	0	72	1.0	3	3	9	1.0
5	5	47111.0	6	3	2	10	9	0	53	1.0	3	2	13	0.2727272727272727
5	4	41003.0	1	6	2	8	6	0	61	0.0	3	3	14	0.6666666666666666
3	3	19444.0	3	4	1	2	7	0	42	1.0	1	2	6	1.3333333333333333
2	3	36301.0	1	3	0	3	7	0	48	1.0	2	2	6	0.75
5	3	73059.0	1	9	3	13	4	0	77	1.0	4	3	22	0.6428571428571429
5	3	42731.0	3	4	1	5	5	0	55	1.0	3	3	9	0.6666666666666666
5	2	52854.0	2	2	1	4	5	0	65	2.0	3	3	6	0.4
3	3	22775.0	1	1	0	2	8	0	46	1.0	2	2	3	0.3333333333333333
5	3	46681.0	2	4	6	4	5	0	76	2.0	3	3	8	0.8
5	2	59821.0	6	11	2	7	8	0	69	1.0	3	3	18	1.375
3	4	50002.0	2	8	2	7	7	0	70	1.0	3	3	15	1.0
3	2	69755.0	1	3	6	12	1	0	79	0.0	4	3	15	0.23076923076923078
3	2	44078.0	2	2	0	3	5	0	55	2.0	3	3	5	0.5
4	3	30560.0	1	1	0	3	7	0	48	1.0	2	2	4	0.25
4	3	35924.0	1	1	0	3	5	0	55	2.0	2	3	4	0.25
5	4	64140.0	5	2	5	6	5	0	60	2.0	4	3	8	0.2857142857142857
3	3	56386.0	8	9	1	7	9	0	43	2.0	3	2	16	1.125
1	3	24594.0	1	1	0	3	5	0	45	1.0	2	2	4	0.25
2	3	75774.0	1	7	5	8	4	0	43	1.0	4	2	15	0.7777777777777778
4	4	39228.0	1	0	0	3	4	0	64	0.0	2	3	3	0.0
4	2	58494.0	2	6	2	6	6	0	50	1.0	3	2	12	0.8571428571428571
3	1	58684.0	1	5	3	12	2	0	43	0.0	3	2	17	0.38461538461538464
3	4	57136.0	1	7	5	7	6	0	57	0.0	3	3	14	0.875
5	5	56551.0	3	2	1	4	4	0	74	2.0	3	3	6	0.4
3	2	22448.0	3	2	1	3	3	0	42	1.0	2	2	5	0.5
3	1	82014.0	1	3	6	12	6	0	63	0.0	5	3	15	0.23076923076923078
3	5	34213.0	3	3	1	2	9	0	61	2.0	2	3	5	1.0
5	5	25358.0	2	1	0	3	6	0	77	1.0	2	3	4	0.25
4	1	35544.0	1	2	0	3	7	0	46	1.0	2	2	5	0.5
4	3	36634.0	3	5	2	5	7	0	70	1.0	2	3	10	0.8333333333333334
5	2	62670.0	1	5	3	13	3	0	70	1.0	4	3	18	0.35714285714285715
2	3	50334.0	6	7	4	6	6	0	52	1.0	3	2	13	1.0
3	1	72066.0	1	4	6	6	2	0	43	0.0	4	2	10	0.5714285714285714
5	1	50729.0	9	6	2	7	6	0	66	2.0	3	3	13	0.75
3	3	34916.0	4	5	1	3	9	0	56	2.0	2	3	8	1.25
3	4	64892.0	2	6	4	12	4	0	48	1.0	4	2	18	0.46153846153846156
3	1	43602.0	3	3	1	2	6	0	58	2.0	3	3	5	1.0
5	1	33996.0	1	1	1	3	4	0	35	0.0	2	2	4	0.25
2	1	41473.0	1	2	0	3	7	0	39	1.0	3	2	5	0.5
5	2	63246.0	1	6	3	12	4	0	57	2.0	4	3	18	0.46153846153846156
5	2	36732.0	3	1	1	4	2	0	65	2.0	2	3	5	0.2
5	2	69084.0	2	7	3	13	8	0	54	1.0	4	2	20	0.5
5	2	77766.0	2	11	10	11	6	0	57	1.0	4	3	22	0.9166666666666666
5	1	37929.0	2	4	2	5	7	0	39	0.0	2	2	9	0.6666666666666666
3	3	86610.0	1	5	6	6	2	0	73	0.0	5	3	11	0.7142857142857143
4	2	80141.0	1	7	4	10	6	0	38	0.0	5	2	17	0.6363636363636364
2	2	72635.0	1	6	8	6	3	0	69	0.0	4	3	12	0.8571428571428571
3	2	69016.0	4	8	9	13	5	0	54	1.0	4	2	21	0.5714285714285714
2	3	20193.0	1	1	1	4	4	0	33	0.0	2	2	5	0.2
3	2	27573.0	4	5	1	4	8	0	49	1.0	2	2	9	1.0
1	1	15862.0	1	1	0	3	8	0	45	1.0	1	2	4	0.25
5	2	49544.0	2	5	1	8	7	0	48	1.0	3	2	13	0.5555555555555556
3	2	33228.0	1	2	0	3	7	0	44	1.0	2	2	5	0.5
3	3	70440.0	1	5	10	7	3	0	46	0.0	4	2	12	0.625
3	3	38232.0	4	3	1	3	5	0	53	2.0	2	2	6	0.75
5	2	22554.0	4	2	0	4	5	0	69	2.0	2	3	6	0.4
5	2	23536.0	1	0	0	3	3	0	41	1.0	2	2	3	0.0
3	2	49413.0	2	4	2	5	5	0	72	1.0	3	3	9	0.6666666666666666
3	2	42231.0	1	1	0	3	5	0	55	2.0	3	3	4	0.25
4	4	78789.0	1	4	6	5	2	0	44	0.0	4	2	9	0.6666666666666666
3	3	56534.0	4	10	4	7	8	0	56	1.0	3	3	17	1.25
3	1	58350.0	4	8	3	12	6	0	53	1.0	3	2	20	0.6153846153846154
3	1	81217.0	1	3	7	11	1	0	35	0.0	5	2	14	0.25
3	1	49090.0	3	7	2	9	7	0	73	1.0	3	3	16	0.7
4	4	61787.0	1	8	4	6	5	0	37	0.0	4	2	14	1.1428571428571428
5	2	18169.0	1	1	0	2	8	0	39	1.0	1	2	3	0.3333333333333333
2	1	24336.0	1	1	0	2	7	0	43	1.0	2	2	3	0.3333333333333333
3	2	18222.0	1	2	0	3	8	0	34	0.0	1	2	5	0.5
3	4	62335.0	2	3	3	13	2	0	72	1.0	4	3	16	0.21428571428571427
2	3	42033.0	1	1	0	2	7	0	53	2.0	3	2	3	0.3333333333333333
5	2	86580.0	0	4	2	5	1	0	41	0.0	5	2	9	0.6666666666666666
5	4	41437.0	1	1	0	3	7	0	67	2.0	3	3	4	0.25
4	5	73705.0	2	9	6	8	5	0	73	2.0	4	3	17	1.0
3	2	61064.0	5	8	4	11	6	0	48	1.0	4	2	19	0.6666666666666666
4	2	38452.0	3	3	0	3	7	0	69	2.0	2	3	6	0.75
3	1	18358.0	3	3	0	4	7	0	35	1.0	1	2	7	0.6
5	3	55012.0	6	8	2	9	5	0	51	1.0	3	2	17	0.8
1	3	9722.0	4	3	1	3	8	0	51	1.0	1	2	6	0.75
5	2	38175.0	3	3	1	4	7	0	40	1.0	2	2	7	0.6
4	3	58656.0	4	7	8	13	6	0	68	1.0	3	3	20	0.5
3	3	52117.0	2	5	2	4	7	0	59	1.0	3	3	9	1.0
3	2	64813.0	1	7	2	10	5	0	46	1.0	4	2	17	0.6363636363636364
5	2	54222.0	1	3	3	5	3	0	51	1.0	3	2	8	0.5
3	2	83512.0	1	4	7	10	1	0	38	0.0	5	2	14	0.36363636363636365
4	2	77520.0	1	8	7	7	4	0	65	1.0	4	3	15	1.0
3	3	41154.0	1	1	0	4	5	0	46	1.0	3	2	5	0.2
3	2	80398.0	1	5	8	12	3	0	58	0.0	5	3	17	0.38461538461538464
1	1	18746.0	2	3	0	3	6	0	32	1.0	1	2	6	0.75
3	3	35196.0	6	6	1	5	8	0	40	1.0	2	2	11	1.0
3	1	60230.0	2	6	3	6	5	0	68	1.0	4	3	12	0.8571428571428571
3	2	22108.0	2	2	0	3	7	0	47	2.0	2	2	5	0.5
3	3	44392.0	5	4	1	4	7	0	50	2.0	3	2	8	0.8
5	2	55424.0	4	7	5	9	6	0	48	1.0	3	2	16	0.7
3	2	17688.0	1	1	0	2	8	1	45	1.0	1	2	3	0.3333333333333333
5	2	92491.0	1	7	5	12	3	0	41	0.0	5	2	19	0.5384615384615384
3	1	90273.0	1	5	6	7	2	0	33	0.0	5	2	12	0.625
5	5	82571.0	0	6	5	13	2	0	62	0.0	5	3	19	0.42857142857142855
5	1	38513.0	5	6	1	5	8	0	42	1.0	2	2	11	1.0
4	1	16653.0	3	2	1	3	6	0	45	1.0	1	2	5	0.5
3	3	42586.0	5	4	1	6	8	0	69	2.0	3	3	10	0.5714285714285714
1	1	23529.0	1	1	1	2	6	0	59	1.0	2	3	3	0.3333333333333333
4	3	74881.0	4	9	2	12	5	0	63	2.0	4	3	21	0.6923076923076923
3	2	71107.0	2	7	6	13	4	0	73	1.0	4	3	20	0.5
5	3	46910.0	2	2	0	3	6	0	60	2.0	3	3	5	0.5
3	2	18690.0	1	1	1	2	8	0	65	0.0	1	3	3	0.3333333333333333
3	4	37244.0	1	1	1	2	7	0	69	2.0	2	3	3	0.3333333333333333
3	3	82427.0	1	3	5	12	1	0	58	0.0	5	3	15	0.23076923076923078
2	1	75342.0	1	5	2	10	4	0	66	1.0	4	3	15	0.45454545454545453
3	4	70044.0	4	7	10	5	5	0	70	1.0	4	3	12	1.1666666666666667
3	1	79146.0	2	8	1	8	6	0	57	2.0	4	3	16	0.8888888888888888
3	2	77437.0	1	4	5	13	1	0	61	0.0	4	3	17	0.2857142857142857
3	2	54984.0	4	6	1	6	7	0	65	1.0	3	3	12	0.8571428571428571
5	2	42403.0	1	1	0	3	8	0	53	1.0	3	2	4	0.25
3	3	55761.0	2	4	1	3	6	0	60	1.0	3	3	7	1.0
3	3	37292.0	5	6	3	5	8	0	41	1.0	2	2	11	1.0
5	1	45576.0	1	3	1	3	8	0	79	0.0	3	3	6	0.75
3	3	70321.0	1	6	5	13	4	0	77	0.0	4	3	19	0.42857142857142855
5	4	58086.0	2	11	3	7	8	0	55	1.0	3	3	18	1.375
3	2	81795.0	1	4	11	7	2	0	72	0.0	5	3	11	0.5
1	3	28389.0	1	1	0	2	7	0	77	0.0	2	3	3	0.3333333333333333
4	2	66835.0	1	6	4	13	2	0	78	0.0	4	3	19	0.42857142857142855
3	4	69901.0	3	7	3	10	5	0	55	1.0	4	3	17	0.6363636363636364
5	2	80360.0	2	4	4	5	2	0	75	0.0	5	3	9	0.6666666666666666
5	3	63342.0	3	8	3	5	6	0	63	1.0	4	3	13	1.3333333333333333
3	2	44989.0	5	5	1	5	6	0	50	1.0	3	2	10	0.8333333333333334
2	1	31859.0	1	1	0	3	7	0	44	1.0	2	2	4	0.25
5	5	51569.0	4	7	1	7	8	0	75	1.0	3	3	14	0.875
3	5	30372.0	3	2	0	3	7	0	53	2.0	2	2	5	0.5
1	1	16014.0	4	1	1	4	3	0	45	2.0	1	2	5	0.2
3	2	41120.0	3	2	1	3	6	0	56	2.0	3	3	5	0.5
4	1	39763.0	2	5	1	2	9	0	53	1.0	2	2	7	1.6666666666666667
5	2	38725.0	2	1	0	4	4	0	69	2.0	2	3	5	0.2
3	2	77981.0	3	7	4	7	5	0	52	1.0	4	2	14	0.875
2	2	62905.0	3	7	2	8	4	0	60	1.0	4	3	15	0.7777777777777778
2	4	13533.0	2	2	0	3	7	0	45	1.0	1	2	5	0.5
3	3	59481.0	2	3	3	8	2	0	49	1.0	3	2	11	0.3333333333333333
3	2	72117.0	1	9	7	9	5	0	47	1.0	4	2	18	0.9
2	2	21955.0	2	2	1	3	6	0	38	1.0	2	2	5	0.5
3	2	67131.0	3	9	2	12	6	0	68	1.0	4	3	21	0.6923076923076923
5	1	36802.0	1	1	0	3	5	0	44	1.0	2	2	4	0.25
3	3	71853.0	1	2	8	6	1	0	42	0.0	4	2	8	0.2857142857142857
1	2	28249.0	1	2	0	3	6	0	63	0.0	2	3	5	0.5
4	2	47808.0	2	3	2	3	7	0	49	1.0	3	2	6	0.75
5	4	25509.0	3	3	0	3	9	0	50	1.0	2	2	6	0.75
5	2	51012.0	1	4	1	4	6	0	78	0.0	3	3	8	0.8
3	1	70596.0	1	3	5	12	2	0	39	0.0	4	2	15	0.23076923076923078
5	3	85431.0	1	2	7	7	0	0	72	0.0	5	3	9	0.25
